Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
571.334	64	0	376	LastDelay	0.333841	333841	1	3
571.334	64	0	376	FullDelay	0.333841	333841	1	3
571.508	239	0	241	LastDelay	0.508463	508463	1	14
571.508	239	0	241	FullDelay	0.508463	508463	1	14
572.058	124	0	343	LastDelay	0.0581629	58162.9	1	12
572.058	124	0	343	FullDelay	0.0581629	58162.9	1	12
572.078	239	0	237	LastDelay	0.0777035	77703.5	1	5
572.078	239	0	237	FullDelay	9.0777	9.0777e+06	2	5
572.327	64	0	377	LastDelay	0.327306	327306	1	1
572.327	64	0	377	FullDelay	0.327306	327306	1	1
572.663	188	0	277	LastDelay	0.66347	663470	1	17
572.663	188	0	277	FullDelay	0.66347	663470	1	17
573.027	124	0	344	LastDelay	0.026629	26629	1	3
573.027	124	0	344	FullDelay	0.026629	26629	1	3
573.073	239	0	238	LastDelay	0.0732413	73241.3	1	2
573.073	239	0	238	FullDelay	9.07324	9.07324e+06	2	2
573.616	64	0	378	LastDelay	0.616323	616323	1	9
573.616	64	0	378	FullDelay	0.616323	616323	1	9
573.684	188	0	273	LastDelay	0.684335	684335	1	4
573.684	188	0	273	FullDelay	9.68434	9.68434e+06	2	4
574.038	124	0	345	LastDelay	0.0378153	37815.3	1	9
574.038	124	0	345	FullDelay	0.0378153	37815.3	1	9
574.109	239	0	239	LastDelay	0.109125	109125	1	2
574.109	239	0	239	FullDelay	9.10913	9.10913e+06	2	2
574.33	188	0	274	LastDelay	0.330324	330324	1	6
574.33	188	0	274	FullDelay	9.33032	9.33032e+06	2	6
575.035	64	0	380	LastDelay	0.0349862	34986.2	1	1
575.035	64	0	380	FullDelay	0.0349862	34986.2	1	1
575.305	239	0	242	LastDelay	0.305022	305022	1	5
575.305	239	0	242	FullDelay	0.305022	305022	1	5
575.471	188	0	276	LastDelay	0.47069	470690	1	4
575.471	188	0	276	FullDelay	8.47069	8.47069e+06	2	4
576.132	239	0	243	LastDelay	0.132085	132085	1	6
576.132	239	0	243	FullDelay	0.132085	132085	1	6
576.458	188	0	278	LastDelay	0.458432	458432	1	6
576.458	188	0	278	FullDelay	0.458432	458432	1	6
577.074	188	0	279	LastDelay	0.0740587	74058.7	1	3
577.074	188	0	279	FullDelay	0.0740587	74058.7	1	3
578.012	124	0	347	LastDelay	0.0122766	12276.6	1	3
578.012	124	0	347	FullDelay	0.0122766	12276.6	1	3
578.041	64	0	382	LastDelay	0.0405676	40567.6	1	3
578.041	64	0	382	FullDelay	0.0405676	40567.6	1	3
578.083	239	0	245	LastDelay	0.0830758	83075.8	1	3
578.083	239	0	245	FullDelay	0.0830758	83075.8	1	3
578.294	188	0	280	LastDelay	0.294484	294484	1	4
578.294	188	0	280	FullDelay	0.294484	294484	1	4
579.022	124	0	348	LastDelay	0.0216073	21607.3	1	4
579.022	124	0	348	FullDelay	0.0216073	21607.3	1	4
579.108	239	0	246	LastDelay	0.107905	107905	1	3
579.108	239	0	246	FullDelay	0.107905	107905	1	3
580.027	124	0	349	LastDelay	0.0273766	27376.6	1	2
580.027	124	0	349	FullDelay	0.0273766	27376.6	1	2
580.096	188	0	282	LastDelay	0.0955154	95515.4	1	5
580.096	188	0	282	FullDelay	0.0955154	95515.4	1	5
581.019	124	0	350	LastDelay	0.0193514	19351.4	1	3
581.019	124	0	350	FullDelay	0.0193514	19351.4	1	3
581.1	188	0	283	LastDelay	0.0996348	99634.8	1	8
581.1	188	0	283	FullDelay	0.0996348	99634.8	1	8
581.368	239	0	247	LastDelay	0.368471	368471	1	7
581.368	239	0	247	FullDelay	0.368471	368471	1	7
582.013	64	0	384	LastDelay	0.012739	12739	1	3
582.013	64	0	384	FullDelay	0.012739	12739	1	3
582.039	239	0	248	LastDelay	0.0392348	39234.8	1	4
582.039	239	0	248	FullDelay	0.0392348	39234.8	1	4
584.073	239	0	249	LastDelay	0.0731971	73197.1	1	4
584.073	239	0	249	FullDelay	0.0731971	73197.1	1	4
585.032	64	0	385	LastDelay	0.0322394	32239.4	1	4
585.032	64	0	385	FullDelay	0.0322394	32239.4	1	4
585.186	188	0	286	LastDelay	0.186234	186234	1	6
585.186	188	0	286	FullDelay	0.186234	186234	1	6
587.087	188	0	287	LastDelay	0.0872512	87251.2	1	7
587.087	188	0	287	FullDelay	0.0872512	87251.2	1	7
588.037	64	0	387	LastDelay	0.0370897	37089.7	1	2
588.037	64	0	387	FullDelay	0.0370897	37089.7	1	2
588.078	239	0	250	LastDelay	0.0778243	77824.3	1	3
588.078	239	0	250	FullDelay	3.07782	3.07782e+06	2	3
590.021	64	0	388	LastDelay	0.0213689	21368.9	1	3
590.021	64	0	388	FullDelay	0.0213689	21368.9	1	3
590.035	124	0	355	LastDelay	0.0354047	35404.7	1	3
590.035	124	0	355	FullDelay	0.0354047	35404.7	1	3
591.101	239	0	251	LastDelay	0.100964	100964	1	2
591.101	239	0	251	FullDelay	5.10096	5.10096e+06	2	2
592.129	188	0	290	LastDelay	0.129439	129439	1	5
592.129	188	0	290	FullDelay	0.129439	129439	1	5
593.04	239	0	256	LastDelay	0.0398693	39869.3	1	7
593.04	239	0	256	FullDelay	0.0398693	39869.3	1	7
594.049	124	0	356	LastDelay	0.0491172	49117.2	1	2
594.049	124	0	356	FullDelay	0.0491172	49117.2	1	2
594.157	239	0	252	LastDelay	0.157043	157043	1	6
594.157	239	0	252	FullDelay	7.15704	7.15704e+06	2	6
595.068	64	0	391	LastDelay	0.0675619	67561.9	1	3
595.068	64	0	391	FullDelay	0.0675619	67561.9	1	3
596.05	124	0	357	LastDelay	0.0504681	50468.1	1	3
596.05	124	0	357	FullDelay	0.0504681	50468.1	1	3
597.04	124	0	358	LastDelay	0.0396196	39619.6	1	2
597.04	124	0	358	FullDelay	0.0396196	39619.6	1	2
597.13	188	0	292	LastDelay	0.129617	129617	1	5
597.13	188	0	292	FullDelay	0.129617	129617	1	5
598.022	64	0	392	LastDelay	0.0215943	21594.3	1	3
598.022	64	0	392	FullDelay	0.0215943	21594.3	1	3
598.142	124	0	359	LastDelay	0.142105	142105	1	8
598.142	124	0	359	FullDelay	0.142105	142105	1	8
598.445	188	0	288	LastDelay	0.445	445000	1	6
598.445	188	0	288	FullDelay	8.445	8.445e+06	3	6
600.028	64	0	393	LastDelay	0.0281485	28148.5	1	4
600.028	64	0	393	FullDelay	0.0281485	28148.5	1	4
600.194	188	0	293	LastDelay	0.194029	194029	1	8
600.194	188	0	293	FullDelay	0.194029	194029	1	8
600.34	239	0	260	LastDelay	0.339666	339666	1	7
600.34	239	0	260	FullDelay	0.339666	339666	1	7
601.013	64	0	394	LastDelay	0.0134725	13472.5	1	3
601.013	64	0	394	FullDelay	0.0134725	13472.5	1	3
601.093	188	0	291	LastDelay	0.0926726	92672.6	1	16
601.093	188	0	291	FullDelay	5.09267	5.09267e+06	2	16
601.343	239	0	253	LastDelay	0.34293	342930	1	2
601.343	239	0	253	FullDelay	12.3429	1.23429e+07	3	2
602.031	64	0	395	LastDelay	0.0312798	31279.8	1	3
602.031	64	0	395	FullDelay	0.0312798	31279.8	1	3
602.132	239	0	254	LastDelay	0.132329	132329	1	2
602.132	239	0	254	FullDelay	12.1323	1.21323e+07	3	2
602.25	188	0	294	LastDelay	0.250026	250026	1	1
602.25	188	0	294	FullDelay	0.250026	250026	1	1
602.5	124	0	361	LastDelay	0.500273	500273	1	5
602.5	124	0	361	FullDelay	0.500273	500273	1	5
603.032	124	0	362	LastDelay	0.0315105	31510.5	1	5
603.032	124	0	362	FullDelay	0.0315105	31510.5	1	5
603.083	64	0	396	LastDelay	0.08254	82540	1	10
603.083	64	0	396	FullDelay	0.08254	82540	1	10
603.285	188	0	289	LastDelay	0.28469	284690	1	1
603.285	188	0	289	FullDelay	12.2847	1.22847e+07	3	1
603.546	239	0	255	LastDelay	0.546376	546376	1	2
603.546	239	0	255	FullDelay	11.5464	1.15464e+07	2	2
604.035	64	0	397	LastDelay	0.034939	34939	1	3
604.035	64	0	397	FullDelay	0.034939	34939	1	3
604.184	239	0	257	LastDelay	0.183908	183908	1	1
604.184	239	0	257	FullDelay	7.18391	7.18391e+06	2	1
604.198	188	0	295	LastDelay	0.197705	197705	1	7
604.198	188	0	295	FullDelay	0.197705	197705	1	7
605.065	124	0	363	LastDelay	0.0646522	64652.2	1	13
605.065	124	0	363	FullDelay	1.06465	1.06465e+06	2	13
605.231	188	0	296	LastDelay	0.231025	231025	1	14
605.231	188	0	296	FullDelay	0.231025	231025	1	14
605.954	239	0	258	LastDelay	0.954406	954406	1	2
605.954	239	0	258	FullDelay	7.95441	7.95441e+06	2	2
606.011	64	0	398	LastDelay	0.0112225	11222.5	1	4
606.011	64	0	398	FullDelay	1.01122	1.01122e+06	2	4
606.19	124	0	364	LastDelay	0.190095	190095	1	5
606.19	124	0	364	FullDelay	0.190095	190095	1	5
606.311	188	0	297	LastDelay	0.310544	310544	1	6
606.311	188	0	297	FullDelay	0.310544	310544	1	6
607.018	64	0	399	LastDelay	0.0183992	18399.2	1	4
607.018	64	0	399	FullDelay	0.0183992	18399.2	1	4
607.036	124	0	365	LastDelay	0.0355596	35559.6	1	5
607.036	124	0	365	FullDelay	0.0355596	35559.6	1	5
607.037	188	0	298	LastDelay	0.0372	37200	1	4
607.037	188	0	298	FullDelay	0.0372	37200	1	4
608.015	124	0	366	LastDelay	0.0151779	15177.9	1	4
608.015	124	0	366	FullDelay	0.0151779	15177.9	1	4
608.276	188	0	299	LastDelay	0.27626	276260	1	14
608.276	188	0	299	FullDelay	0.27626	276260	1	14
609.023	124	0	367	LastDelay	0.0232675	23267.5	1	3
609.023	124	0	367	FullDelay	0.0232675	23267.5	1	3
609.029	64	0	400	LastDelay	0.0294984	29498.4	1	8
609.029	64	0	400	FullDelay	1.0295	1.0295e+06	2	8
609.225	188	0	300	LastDelay	0.225263	225263	1	14
609.225	188	0	300	FullDelay	0.225263	225263	1	14
609.823	239	0	263	LastDelay	1.82267	1.82267e+06	1	6
609.823	239	0	263	FullDelay	1.82267	1.82267e+06	1	6
610.026	124	0	368	LastDelay	0.0262466	26246.6	1	5
610.026	124	0	368	FullDelay	0.0262466	26246.6	1	5
610.09	188	0	301	LastDelay	0.0900499	90049.9	1	2
610.09	188	0	301	FullDelay	0.0900499	90049.9	1	2
610.144	64	0	401	LastDelay	0.14425	144250	1	16
610.144	64	0	401	FullDelay	0.14425	144250	1	16
610.838	239	0	264	LastDelay	1.83753	1.83753e+06	1	2
610.838	239	0	264	FullDelay	1.83753	1.83753e+06	1	2
611.017	64	0	402	LastDelay	0.0166776	16677.6	1	4
611.017	64	0	402	FullDelay	0.0166776	16677.6	1	4
611.049	188	0	302	LastDelay	0.0490446	49044.6	1	4
611.049	188	0	302	FullDelay	0.0490446	49044.6	1	4
611.323	124	0	369	LastDelay	0.322879	322879	1	10
611.323	124	0	369	FullDelay	0.322879	322879	1	10
612.054	124	0	370	LastDelay	0.0542835	54283.5	1	13
612.054	124	0	370	FullDelay	0.0542835	54283.5	1	13
612.483	64	0	403	LastDelay	0.482678	482678	1	12
612.483	64	0	403	FullDelay	0.482678	482678	1	12
612.704	188	0	303	LastDelay	0.704079	704079	1	4
612.704	188	0	303	FullDelay	0.704079	704079	1	4
613.401	188	0	304	LastDelay	0.401269	401269	1	2
613.401	188	0	304	FullDelay	0.401269	401269	1	2
614.361	188	0	305	LastDelay	0.360847	360847	1	1
614.361	188	0	305	FullDelay	0.360847	360847	1	1
615.015	124	0	372	LastDelay	0.0151177	15117.7	1	4
615.015	124	0	372	FullDelay	0.0151177	15117.7	1	4
615.034	64	0	405	LastDelay	0.0336521	33652.1	1	1
615.034	64	0	405	FullDelay	0.0336521	33652.1	1	1
616.066	188	0	307	LastDelay	0.066243	66243	1	11
616.066	188	0	307	FullDelay	0.066243	66243	1	11
616.258	64	0	404	LastDelay	0.257634	257634	1	2
616.258	64	0	404	FullDelay	3.25763	3.25763e+06	3	2
617.842	188	0	306	LastDelay	0.842118	842118	1	3
617.842	188	0	306	FullDelay	2.84212	2.84212e+06	2	3
618.126	239	0	269	LastDelay	1.12626	1.12626e+06	1	2
618.126	239	0	269	FullDelay	1.12626	1.12626e+06	1	2
618.721	188	0	308	LastDelay	0.721424	721424	1	6
618.721	188	0	308	FullDelay	0.721424	721424	1	6
619.087	188	0	309	LastDelay	0.0867383	86738.3	1	3
619.087	188	0	309	FullDelay	0.0867383	86738.3	1	3
620.2	239	0	262	LastDelay	0.199647	199647	1	1
620.2	239	0	262	FullDelay	13.1996	1.31996e+07	3	1
621.114	239	0	265	LastDelay	0.114151	114151	1	4
621.114	239	0	265	FullDelay	8.11415	8.11415e+06	2	4
621.256	64	0	408	LastDelay	0.255772	255772	1	2
621.256	64	0	408	FullDelay	0.255772	255772	1	2
622.089	239	0	266	LastDelay	0.0891567	89156.7	1	5
622.089	239	0	266	FullDelay	8.08916	8.08916e+06	2	5
623.165	239	0	270	LastDelay	0.165205	165205	1	3
623.165	239	0	270	FullDelay	0.165205	165205	1	3
623.246	188	0	312	LastDelay	0.245887	245887	1	8
623.246	188	0	312	FullDelay	0.245887	245887	1	8
625.003	239	0	268	LastDelay	0.00346888	3468.88	1	1
625.003	239	0	268	FullDelay	9.00347	9.00347e+06	2	1
626.105	188	0	313	LastDelay	0.104539	104539	1	3
626.105	188	0	313	FullDelay	0.104539	104539	1	3
627.062	239	0	272	LastDelay	0.0617851	61785.1	1	7
627.062	239	0	272	FullDelay	0.0617851	61785.1	1	7
628.09	188	0	314	LastDelay	0.0898381	89838.1	1	6
628.09	188	0	314	FullDelay	0.0898381	89838.1	1	6
629.156	188	0	315	LastDelay	0.155569	155569	1	13
629.156	188	0	315	FullDelay	0.155569	155569	1	13
632.088	188	0	317	LastDelay	0.0879217	87921.7	1	2
632.088	188	0	317	FullDelay	0.0879217	87921.7	1	2
632.171	239	0	276	LastDelay	0.171372	171372	1	4
632.171	239	0	276	FullDelay	0.171372	171372	1	4
635.094	188	0	319	LastDelay	0.0935773	93577.3	1	8
635.094	188	0	319	FullDelay	0.0935773	93577.3	1	8
636.112	239	0	278	LastDelay	0.111921	111921	1	8
636.112	239	0	278	FullDelay	0.111921	111921	1	8
639.337	124	0	390	LastDelay	0.33661	336610	1	18
639.337	124	0	390	FullDelay	0.33661	336610	1	18
640.148	239	0	279	LastDelay	0.147624	147624	1	2
640.148	239	0	279	FullDelay	0.147624	147624	1	2
640.243	188	0	322	LastDelay	0.242652	242652	1	1
640.243	188	0	322	FullDelay	0.242652	242652	1	1
642.122	239	0	277	LastDelay	0.122412	122412	1	18
642.122	239	0	277	FullDelay	7.12241	7.12241e+06	2	18
643.079	239	0	280	LastDelay	0.0793264	79326.4	1	5
643.079	239	0	280	FullDelay	0.0793264	79326.4	1	5
643.267	188	0	323	LastDelay	0.267266	267266	1	8
643.267	188	0	323	FullDelay	0.267266	267266	1	8
646.083	188	0	324	LastDelay	0.0829375	82937.5	1	1
646.083	188	0	324	FullDelay	0.0829375	82937.5	1	1
647.07	188	0	325	LastDelay	0.070132	70132	1	1
647.07	188	0	325	FullDelay	0.070132	70132	1	1
648.063	188	0	326	LastDelay	0.0631778	63177.8	1	1
648.063	188	0	326	FullDelay	0.0631778	63177.8	1	1
649.059	239	0	284	LastDelay	0.0588763	58876.3	1	4
649.059	239	0	284	FullDelay	0.0588763	58876.3	1	4
651.05	188	0	328	LastDelay	0.0500837	50083.7	1	1
651.05	188	0	328	FullDelay	0.0500837	50083.7	1	1
652.051	239	0	285	LastDelay	0.0514434	51443.4	1	7
652.051	239	0	285	FullDelay	0.0514434	51443.4	1	7
653.045	188	0	329	LastDelay	0.0452086	45208.6	1	3
653.045	188	0	329	FullDelay	0.0452086	45208.6	1	3
658.01	188	0	332	LastDelay	0.0101141	10114.1	1	1
658.01	188	0	332	FullDelay	0.0101141	10114.1	1	1
659.009	64	0	413	LastDelay	0.00935708	9357.08	1	2
659.009	64	0	413	FullDelay	29.0094	2.90094e+07	2	2
661.036	124	0	397	LastDelay	0.0358679	35867.9	1	5
661.036	124	0	397	FullDelay	0.0358679	35867.9	1	5
664.009	64	0	417	LastDelay	0.00914202	9142.02	1	2
664.009	64	0	417	FullDelay	29.0091	2.90091e+07	2	2
665.016	188	0	336	LastDelay	0.0164622	16462.2	1	1
665.016	188	0	336	FullDelay	0.0164622	16462.2	1	1
666.031	124	0	380	LastDelay	0.0308575	30857.5	1	8
666.031	124	0	380	FullDelay	39.0309	3.90309e+07	3	8
666.064	239	0	296	LastDelay	0.0635341	63534.1	1	8
666.064	239	0	296	FullDelay	0.0635341	63534.1	1	8
667.098	124	0	381	LastDelay	0.097645	97645	1	17
667.098	124	0	381	FullDelay	39.0976	3.90976e+07	3	17
669.047	239	0	287	LastDelay	0.0465397	46539.7	1	1
669.047	239	0	287	FullDelay	13.0465	1.30465e+07	2	1
669.054	64	0	422	LastDelay	0.0542197	54219.7	1	3
669.054	64	0	422	FullDelay	29.0542	2.90542e+07	2	3
671.009	188	0	339	LastDelay	0.00926295	9262.95	1	1
671.009	188	0	339	FullDelay	0.00926295	9262.95	1	1
672.01	124	0	386	LastDelay	0.010441	10441	1	2
672.01	124	0	386	FullDelay	38.0104	3.80104e+07	3	2
673.06	188	0	335	LastDelay	0.0600674	60067.4	1	8
673.06	188	0	335	FullDelay	9.06007	9.06007e+06	3	8
674.009	124	0	388	LastDelay	0.00888322	8883.22	1	2
674.009	124	0	388	FullDelay	38.0089	3.80089e+07	3	2
675.065	188	0	338	LastDelay	0.0645401	64540.1	1	7
675.065	188	0	338	FullDelay	5.06454	5.06454e+06	2	7
676.063	124	0	391	LastDelay	0.0633155	63315.5	1	4
676.063	124	0	391	FullDelay	21.0633	2.10633e+07	2	4
677.003	188	0	341	LastDelay	0.00319844	3198.44	1	1
677.003	188	0	341	FullDelay	0.00319844	3198.44	1	1
678.045	124	0	393	LastDelay	0.0448397	44839.7	1	4
678.045	124	0	393	FullDelay	21.0448	2.10448e+07	2	4
679.019	64	0	431	LastDelay	0.0193648	19364.8	1	5
679.019	64	0	431	FullDelay	29.0194	2.90194e+07	2	5
680.015	124	0	395	LastDelay	0.0151551	15155.1	1	5
680.015	124	0	395	FullDelay	21.0152	2.10152e+07	2	5
680.084	64	0	432	LastDelay	0.0839307	83930.7	1	14
680.084	64	0	432	FullDelay	29.0839	2.90839e+07	2	14
680.184	188	0	342	LastDelay	0.183809	183809	1	11
680.184	188	0	342	FullDelay	0.183809	183809	1	11
682.033	124	0	398	LastDelay	0.0333508	33350.8	1	4
682.033	124	0	398	FullDelay	0.0333508	33350.8	1	4
682.146	64	0	434	LastDelay	0.145745	145745	1	17
682.146	64	0	434	FullDelay	29.1457	2.91457e+07	2	17
684.042	188	0	343	LastDelay	0.0424148	42414.8	1	13
684.042	188	0	343	FullDelay	2.04241	2.04241e+06	2	13
685.009	188	0	345	LastDelay	0.00866362	8663.62	1	1
685.009	188	0	345	FullDelay	0.00866362	8663.62	1	1
685.026	124	0	396	LastDelay	0.0257833	25783.3	1	8
685.026	124	0	396	FullDelay	25.0258	2.50258e+07	3	8
685.032	64	0	437	LastDelay	0.0319805	31980.5	1	3
685.032	64	0	437	FullDelay	29.032	2.9032e+07	2	3
685.274	239	0	305	LastDelay	0.273827	273827	1	4
685.274	239	0	305	FullDelay	0.273827	273827	1	4
686.006	64	0	412	LastDelay	0.00603361	6033.61	1	2
686.006	64	0	412	FullDelay	58.006	5.8006e+07	3	2
686.02	124	0	399	LastDelay	0.0195119	19511.9	1	6
686.02	124	0	399	FullDelay	0.0195119	19511.9	1	6
686.027	188	0	344	LastDelay	0.0265967	26596.7	1	6
686.027	188	0	344	FullDelay	3.0266	3.0266e+06	2	6
687.009	188	0	346	LastDelay	0.00896646	8966.46	1	1
687.009	188	0	346	FullDelay	0.00896646	8966.46	1	1
687.035	124	0	400	LastDelay	0.0347174	34717.4	1	7
687.035	124	0	400	FullDelay	0.0347174	34717.4	1	7
688.029	124	0	401	LastDelay	0.0288741	28874.1	1	5
688.029	124	0	401	FullDelay	0.0288741	28874.1	1	5
688.05	188	0	347	LastDelay	0.0497965	49796.5	1	6
688.05	188	0	347	FullDelay	0.0497965	49796.5	1	6
688.053	239	0	289	LastDelay	0.0526703	52670.3	1	1
688.053	239	0	289	FullDelay	30.0527	3.00527e+07	3	1
688.221	64	0	440	LastDelay	0.220749	220749	1	7
688.221	64	0	440	FullDelay	0.220749	220749	1	7
689.03	124	0	402	LastDelay	0.0301924	30192.4	1	4
689.03	124	0	402	FullDelay	0.0301924	30192.4	1	4
689.073	239	0	290	LastDelay	0.0734167	73416.7	1	2
689.073	239	0	290	FullDelay	29.0734	2.90734e+07	3	2
689.409	64	0	414	LastDelay	0.408695	408695	1	6
689.409	64	0	414	FullDelay	58.4087	5.84087e+07	3	6
690.015	64	0	415	LastDelay	0.0148008	14800.8	1	4
690.015	64	0	415	FullDelay	58.0148	5.80148e+07	3	4
690.041	239	0	291	LastDelay	0.0407099	40709.9	1	7
690.041	239	0	291	FullDelay	29.0407	2.90407e+07	3	7
690.044	124	0	403	LastDelay	0.0440746	44074.6	1	4
690.044	124	0	403	FullDelay	0.0440746	44074.6	1	4
690.538	188	0	348	LastDelay	0.53831	538310	1	2
690.538	188	0	348	FullDelay	1.53831	1.53831e+06	2	2
691.024	124	0	404	LastDelay	0.0243257	24325.7	1	6
691.024	124	0	404	FullDelay	0.0243257	24325.7	1	6
691.079	239	0	292	LastDelay	0.0793354	79335.4	1	2
691.079	239	0	292	FullDelay	29.0793	2.90793e+07	3	2
692.045	124	0	405	LastDelay	0.0454692	45469.2	1	4
692.045	124	0	405	FullDelay	0.0454692	45469.2	1	4
692.143	239	0	293	LastDelay	0.143302	143302	1	1
692.143	239	0	293	FullDelay	29.1433	2.91433e+07	3	1
692.689	64	0	418	LastDelay	0.689453	689453	1	15
692.689	64	0	418	FullDelay	56.6895	5.66895e+07	3	15
693.022	124	0	406	LastDelay	0.0219088	21908.8	1	4
693.022	124	0	406	FullDelay	0.0219088	21908.8	1	4
693.032	239	0	294	LastDelay	0.0322565	32256.5	1	2
693.032	239	0	294	FullDelay	29.0323	2.90323e+07	3	2
693.222	188	0	350	LastDelay	0.222156	222156	1	1
693.222	188	0	350	FullDelay	0.222156	222156	1	1
694.031	239	0	295	LastDelay	0.030836	30836	1	3
694.031	239	0	295	FullDelay	29.0308	2.90308e+07	2	3
694.035	124	0	407	LastDelay	0.03479	34790	1	6
694.035	124	0	407	FullDelay	0.03479	34790	1	6
694.176	64	0	420	LastDelay	0.17608	176080	1	4
694.176	64	0	420	FullDelay	56.1761	5.61761e+07	3	4
695.026	124	0	408	LastDelay	0.0263006	26300.6	1	7
695.026	124	0	408	FullDelay	0.0263006	26300.6	1	7
695.052	239	0	297	LastDelay	0.0520148	52014.8	1	4
695.052	239	0	297	FullDelay	18.052	1.8052e+07	2	4
695.14	188	0	351	LastDelay	0.139507	139507	1	11
695.14	188	0	351	FullDelay	0.139507	139507	1	11
695.935	64	0	421	LastDelay	0.93519	935190	1	3
695.935	64	0	421	FullDelay	56.9352	5.69352e+07	3	3
696.031	124	0	409	LastDelay	0.0312511	31251.1	1	7
696.031	124	0	409	FullDelay	0.0312511	31251.1	1	7
696.172	188	0	352	LastDelay	0.17174	171740	1	12
696.172	188	0	352	FullDelay	0.17174	171740	1	12
696.355	239	0	298	LastDelay	0.354603	354603	1	2
696.355	239	0	298	FullDelay	18.3546	1.83546e+07	2	2
696.953	64	0	423	LastDelay	0.953125	953125	1	11
696.953	64	0	423	FullDelay	55.9531	5.59531e+07	3	11
697.05	124	0	410	LastDelay	0.0496426	49642.6	1	6
697.05	124	0	410	FullDelay	0.0496426	49642.6	1	6
697.097	188	0	353	LastDelay	0.0972926	97292.6	1	12
697.097	188	0	353	FullDelay	0.0972926	97292.6	1	12
698.009	188	0	354	LastDelay	0.00901261	9012.61	1	1
698.009	188	0	354	FullDelay	0.00901261	9012.61	1	1
698.039	124	0	411	LastDelay	0.0392692	39269.2	1	3
698.039	124	0	411	FullDelay	0.0392692	39269.2	1	3
698.067	239	0	300	LastDelay	0.0667256	66725.6	1	1
698.067	239	0	300	FullDelay	18.0667	1.80667e+07	2	1
698.898	64	0	424	LastDelay	1.89765	1.89765e+06	1	10
698.898	64	0	424	FullDelay	55.8977	5.58977e+07	3	10
699.017	64	0	426	LastDelay	0.0174893	17489.3	1	6
699.017	64	0	426	FullDelay	54.0175	5.40175e+07	3	6
699.102	188	0	355	LastDelay	0.10205	102050	1	11
699.102	188	0	355	FullDelay	0.10205	102050	1	11
699.13	124	0	412	LastDelay	0.13037	130370	1	3
699.13	124	0	412	FullDelay	0.13037	130370	1	3
699.194	239	0	301	LastDelay	0.194129	194129	1	4
699.194	239	0	301	FullDelay	18.1941	1.81941e+07	2	4
700.034	239	0	302	LastDelay	0.0337421	33742.1	1	1
700.034	239	0	302	FullDelay	18.0337	1.80337e+07	2	1
700.159	124	0	413	LastDelay	0.158901	158901	1	6
700.159	124	0	413	FullDelay	0.158901	158901	1	6
700.324	188	0	356	LastDelay	0.324241	324241	1	2
700.324	188	0	356	FullDelay	0.324241	324241	1	2
700.968	64	0	427	LastDelay	0.967508	967508	1	5
700.968	64	0	427	FullDelay	54.9675	5.49675e+07	3	5
701.043	124	0	414	LastDelay	0.0432334	43233.4	1	8
701.043	124	0	414	FullDelay	0.0432334	43233.4	1	8
701.334	188	0	357	LastDelay	0.334177	334177	1	1
701.334	188	0	357	FullDelay	0.334177	334177	1	1
701.763	239	0	303	LastDelay	0.762866	762866	1	16
701.763	239	0	303	FullDelay	18.7629	1.87629e+07	2	16
702.009	188	0	358	LastDelay	0.00879931	8799.31	1	2
702.009	188	0	358	FullDelay	0.00879931	8799.31	1	2
702.393	124	0	415	LastDelay	0.3928	392800	1	6
702.393	124	0	415	FullDelay	0.3928	392800	1	6
703.014	239	0	307	LastDelay	0.0135813	13581.3	1	2
703.014	239	0	307	FullDelay	0.0135813	13581.3	1	2
703.187	188	0	359	LastDelay	0.187355	187355	1	1
703.187	188	0	359	FullDelay	0.187355	187355	1	1
703.206	124	0	416	LastDelay	0.205514	205514	1	17
703.206	124	0	416	FullDelay	0.205514	205514	1	17
704.002	239	0	299	LastDelay	0.00185015	1850.15	1	1
704.002	239	0	299	FullDelay	25.0019	2.50019e+07	3	1
704.006	188	0	360	LastDelay	0.00559974	5599.74	1	1
704.006	188	0	360	FullDelay	0.00559974	5599.74	1	1
704.011	64	0	433	LastDelay	0.0114054	11405.4	1	2
704.011	64	0	433	FullDelay	52.0114	5.20114e+07	3	2
704.319	124	0	417	LastDelay	0.318703	318703	1	17
704.319	124	0	417	FullDelay	0.318703	318703	1	17
705.07	124	0	418	LastDelay	0.0696551	69655.1	1	6
705.07	124	0	418	FullDelay	0.0696551	69655.1	1	6
705.156	188	0	361	LastDelay	0.156067	156067	1	12
705.156	188	0	361	FullDelay	0.156067	156067	1	12
705.862	64	0	435	LastDelay	0.862116	862116	1	15
705.862	64	0	435	FullDelay	51.8621	5.18621e+07	3	15
706.043	188	0	362	LastDelay	0.0431473	43147.3	1	11
706.043	188	0	362	FullDelay	0.0431473	43147.3	1	11
706.109	239	0	308	LastDelay	0.109422	109422	1	3
706.109	239	0	308	FullDelay	0.109422	109422	1	3
706.286	124	0	419	LastDelay	0.286189	286189	1	8
706.286	124	0	419	FullDelay	0.286189	286189	1	8
706.936	64	0	436	LastDelay	0.936013	936013	1	18
706.936	64	0	436	FullDelay	51.936	5.1936e+07	3	18
707.039	64	0	438	LastDelay	0.0392686	39268.6	1	5
707.039	64	0	438	FullDelay	44.0393	4.40393e+07	2	5
707.053	188	0	363	LastDelay	0.0528138	52813.8	1	10
